id,repo_name,filename,line_number,column_number,issue_text,code,severity,confidence,cwe,found_by_count,all_sources,source,tool_issue_id,tool_test_name,combined_tool_ids,is_duplicate
3621,binary-signal_crypto-messaging,binary-signal_crypto-messaging/rsa_module.py,174,0,Detected SHA1 hash algorithm which is considered insecure. SHA1 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,"    plaintext = private_key.decrypt(ciphertext,
                                    padding.OAEP(
                                            mgf=padding.MGF1(algorithm=hashes.SHA1()),
                                            algorithm=hashes.SHA1(),
                                            label=None
",MEDIUM,MEDIUM,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.cryptography.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1,,semgrep:python.cryptography.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|semgrep:python.cryptography.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1,False
1496,raiden-network_raiden,raiden-network_raiden/raiden/tests/unit/transfer/mediated_transfer/test_mediatorstate.py,1501,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"1500     block_hash = factories.make_block_hash()
1501     pseudo_random_generator = random.Random()
1502",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1893,Agasper_django-google-play-check-payment,Agasper_django-google-play-check-payment/oauth2client/crypt.py,141,3,"use of ""Crypto"" module is insecure",,HIGH,,,1,dlint,dlint,DUO133,,dlint:DUO133|dlint:DUO133,False
3878,timgabets_pynblock,timgabets_pynblock/pynblock/tools.py,65,0,"Detected DES cipher or Triple DES algorithm which is considered insecure. This algorithm is not cryptographically secure and can be reversed easily. Use a secure symmetric cipher from the cryptodome package instead. Use secure stream ciphers such as ChaCha20, XChaCha20 and Salsa20, or a block cipher such as AES with a block size of 128 bits. When using a block cipher, use a modern mode of operation that also provides authentication, such as GCM.","    Get DES key check value. The key is binary hex e.g. b'DF1267EEDCBA9876'
    """"""
    cipher = DES3.new(B2raw(key), DES3.MODE_ECB)
    encrypted = raw2B(cipher.encrypt(B2raw(b'00000000000000000000000000000000')))

",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,,semgrep:python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,False
1469,raiden-network_raiden,raiden-network_raiden/raiden/tests/unit/transfer/mediated_transfer/test_initiatorstate.py,1278,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"1277     block_hash = factories.make_block_hash()
1278     pseudo_random_generator = random.Random()
1279     setup = setup_initiator_tests(amount=UNIT_TRANSFER_AMOUNT * 2, block_number=block_number)",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1626,teamsempo_SempoBlockchain,teamsempo_SempoBlockchain/app/server/api/export_api.py,265,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"264 
265         random_string = ''.join(random.choices(string.ascii_letters, k=5))
266         export_time = str(datetime.utcnow())",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
2051,SergeyBel_cryptofield,SergeyBel_cryptofield/cryptofield/permutation/permutation.py,1,1,"insecure use of ""random"" module, prefer ""random.SystemRandom""",,HIGH,,,1,dlint,dlint,DUO102,,dlint:DUO102,False
411,arzuhuseyn_Kapital-Bank-Payment-Gateway,arzuhuseyn_Kapital-Bank-Payment-Gateway/kapital_gateway/base.py,34,0,Certificate verification has been explicitly disabled. This permits insecure connections to insecure servers. Re-enable certification validation.,"    def __post(self, data: str) -> str:
        headers = {'Content-Type': 'application/xml'} 
        r = requests.post(
            f'{self.BASE_URL}:{self.PORT}/Exec',
            data=data,
            verify=False,
            headers=headers,
            cert=(self.CERT_FILE, self.KEY_FILE)
        )
        return r.text

",HIGH,LOW,CWE-295: Improper Certificate Validation,2,dlint|semgrep,semgrep,python.requests.security.disabled-cert-validation.disabled-cert-validation,,semgrep:python.requests.security.disabled-cert-validation.disabled-cert-validation|dlint:DUO123,True
1294,munisisazade_millikart-python,munisisazade_millikart-python/payment.py,40,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"39     def generate_code(self, size=20, chars=string.ascii_uppercase + string.digits):
40         return ''.join(random.choice(chars) for _ in range(size))
41",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1964,JUNICHIFUJIO_CryptoTests,JUNICHIFUJIO_CryptoTests/FinalMain.py,60,1,"use of ""Crypto"" module is insecure",,HIGH,,,1,dlint,dlint,DUO133,,dlint:DUO133,False
333,66ru_payback,66ru_payback/cashflow/backends/robokassa_backend.py,23,0,Use of weak MD5 hash for security. Consider usedforsecurity=False,"22     param_str = "":"".join([str(a) for a in args])
23     return md5(param_str).hexdigest()
24",HIGH,HIGH,,2,bandit|dlint,bandit,B324,hashlib,bandit:B324|dlint:DUO130,True
1917,CommanderSnuggle_RSA,CommanderSnuggle_RSA/signer.py,6,1,"use of ""Crypto"" module is insecure",,HIGH,,,1,dlint,dlint,DUO133,,dlint:DUO133,False
1358,openlabs_payment-gateway-authorize-net,openlabs_payment-gateway-authorize-net/tests/test_transaction.py,434,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"433                     'gateway': self.auth_net_gateway.id,
434                     'amount': random.randint(6, 10),
435                 }])",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
3978,raiden-network_raiden,raiden-network_raiden/raiden/utils/http.py,82,0,"The HTTPSConnection API has changed frequently with minor releases of Python. Ensure you are using the API for your version of Python securely. For example, Python 3 versions prior to 3.4.3 will not verify SSL certificates by default. See https://docs.python.org/3/library/http.client.html#http.clien",,WARNING,HIGH,,1,semgrep,semgrep,python.lang.security.audit.httpsconnection-detected.httpsconnection-detected,httpsconnection-detected,semgrep:python.lang.security.audit.httpsconnection-detected.httpsconnection-detected,False
3085,prakashcc_HashPay,prakashcc_HashPay/swirld.py,5,1,"insecure use of ""random"" module, prefer ""random.SystemRandom""",,HIGH,,,1,dlint,dlint,DUO102,,dlint:DUO102,False
3409,kuan51_pylihim,kuan51_pylihim/util/crypto.py,109,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"108     # generate random bits
109     p = getrandbits(length)
110     # apply a mask to set MSB and LSB to 1",LOW,HIGH,,1,bandit,bandit,B311,blacklist,bandit:B311,False
3365,boppreh_simplecrypto,boppreh_simplecrypto/simplecrypto/key.py,209,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"208     """"""
209     session_key_bytes = random(AES.block_size)
210     session_key = AesKey(session_key_bytes)",LOW,HIGH,,1,bandit,bandit,B311,blacklist,bandit:B311,False
3161,reyamag_RSA_Implementation,reyamag_RSA_Implementation/signandverify.py,7,1,"use of ""Crypto"" module is insecure",,HIGH,,,1,dlint,dlint,DUO133,,dlint:DUO133|dlint:DUO133,False
1446,raiden-network_raiden,raiden-network_raiden/raiden/tests/unit/test_node_queue.py,50,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"49         recipient_metadata=None,
50         message_identifier=random.randint(0, 2**16),
51         secret=secret,",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1752,TwistoPayments_pycsob,TwistoPayments_pycsob/pycsob/utils.py,22,0,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.","21     key = RSA.importKey(open(keyfile).read())
22     h = SHA.new(msg)
23     signer = PKCS1_v1_5.new(key)",MEDIUM,HIGH,,2,bandit|semgrep,bandit,B303,blacklist,bandit:B303|semgrep:python.pycryptodome.security.insecure-hash-algorithm.insecure-hash-algorithm-sha1,True
1526,raiden-network_raiden,raiden-network_raiden/raiden/tests/utils/factories.py,174,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"173 def make_uint256() -> int:
174     return random.randint(0, UINT256_MAX)
175",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
3296,Doug-Richardson_Combined-Cryptography-,Doug-Richardson_Combined-Cryptography-/Cryptogrophy_Combined_Richardson.py,165,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"164         while (r == 0 and s == 0):
165             k = rand.randint(1, n-1)
166             p = multpoint(k, G, C)",LOW,HIGH,,1,bandit,bandit,B311,blacklist,bandit:B311,False
3456,ANRGUSC_SDPP,ANRGUSC_SDPP/seller.py,76,0,"Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature.  Use a modern hash algorithm from the SHA-2, SHA-3, or BLAKE2 family instead.","    :return: signature<Tuple>
    """"""
    hash = MD5.new(plaintext).digest()
    signature = key.sign(hash, '')
    return signature
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.pycryptodome.security.insecure-hash-algorithm-md5.insecure-hash-algorithm-md5,,semgrep:python.pycryptodome.security.insecure-hash-algorithm-md5.insecure-hash-algorithm-md5,False
1483,raiden-network_raiden,raiden-network_raiden/raiden/tests/unit/transfer/mediated_transfer/test_mediatorstate.py,688,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"687 def secret_learned_setup():
688     pseudo_random_generator = random.Random()
689     channels = mediator_make_channel_pair()",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
837,Muthupandi1306_cryptopy,Muthupandi1306_cryptopy/MRT.py,27,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"26     def __millerTest(self,d,n):
27         a = 2 + random.randint(1, n - 4)
28         x = self.power(a, d, n)",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
3979,reablaz_atomic_tipbot,reablaz_atomic_tipbot/tipman.py,309,0,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead.",,INFO,MEDIUM,,1,semgrep,semgrep,python.lang.security.audit.insecure-transport.requests.request-with-http.request-with-http,request-with-http,semgrep:python.lang.security.audit.insecure-transport.requests.request-with-http.request-with-http,False
2001,OpenMined_PySyft,OpenMined_PySyft/notebooks/scenarios/bigquery/upgradability/0.9.1_helpers/job_helpers.py,136,23,"insecure use of ""random"" module, prefer ""random.SystemRandom""",,HIGH,,,1,dlint,dlint,DUO102,,dlint:DUO102,False
231,pretix_pretix-adyen,pretix_pretix-adyen/pretix_adyen/payment.py,381,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"380                     'payment': payment.pk,
381                     'hash': hashlib.sha1(payment.order.secret.lower().encode()).hexdigest(),
382                 }),",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
3659,eruina_laffka,eruina_laffka/app/routes.py,116,0,"This code uses a 224-bit hash function, which is deprecated or disallowed in some security policies. Consider updating to a stronger hash function such as SHA-384 or higher to ensure compliance and security.","    if 'adminkey' not in session:
        abort(404)
    elif (session['adminkey']!=hashlib.sha224(configuration.Configuration.secret_key.encode('utf-8')).hexdigest()):
        abort(404)
    session['adminkey']=''
",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.lang.security.audit.sha224-hash.sha224-hash,,semgrep:python.lang.security.audit.sha224-hash.sha224-hash,False
3272,yazidbouallagui_cyptobox,yazidbouallagui_cyptobox/symetric.py,6,1,"use of ""Crypto"" module is insecure",,HIGH,,,1,dlint,dlint,DUO133,,dlint:DUO133|dlint:DUO133|dlint:DUO133,False
1533,raiden-network_raiden,raiden-network_raiden/raiden/tests/utils/factories.py,214,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"213 def make_block_timeout() -> BlockTimeout:
214     return BlockTimeout(random.randint(0, UINT256_MAX))
215",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
2972,jsbitcoin_bpp-client,jsbitcoin_bpp-client/lib/interface.py,333,0,"certificate verification explicitly disabled, insecure connections possible","
                    try:
                        s = ssl.wrap_socket(s, ssl_version=ssl.PROTOCOL_SSLv3, cert_reqs=ssl.CERT_NONE, ca_certs=None)
                    except ssl.SSLError, e:
                        print_error(""SSL error retrieving SSL certificate:"", self.host, e)
",HIGH,MEDIUM,CWE-295: Improper Certificate Validation,1,semgrep,semgrep,python.lang.security.audit.network.disabled-cert-validation.disabled-cert-validation,,semgrep:python.lang.security.audit.network.disabled-cert-validation.disabled-cert-validation|semgrep:python.lang.security.audit.ssl-wrap-socket-is-deprecated.ssl-wrap-socket-is-deprecated|semgrep:python.lang.security.audit.weak-ssl-version.weak-ssl-version,False
3980,OpenMined_PySyft,OpenMined_PySyft/packages/syft/src/syft/client/registry.py,273,0,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead.",,INFO,HIGH,,1,semgrep,semgrep,python.lang.security.audit.insecure-transport.requests.request-with-http.request-with-http,request-with-http,semgrep:python.lang.security.audit.insecure-transport.requests.request-with-http.request-with-http,False
384,S3Infosoft_mvr-payments,S3Infosoft_mvr-payments/app/model.py,138,0,Use of weak MD5 hash for security. Consider usedforsecurity=False,"137     def __encrypt__(self,password):
138         h = hashlib.md5(password.encode())
139         return h.hexdigest()",HIGH,HIGH,,2,bandit|dlint,bandit,B324,hashlib,bandit:B324|dlint:DUO130,True
3026,mozvat_PaymentBOT,mozvat_PaymentBOT/lib/requests/packages/urllib3/contrib/pyopenssl.py,74,5,"insecure ""ssl"" module attribute use",,HIGH,,,1,dlint,dlint,DUO122,,dlint:DUO122,False
1060,fbenke_BeamPay,fbenke_BeamPay/referral/utils.py,6,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"5 def generate_referral_code(size=6, chars=string.ascii_uppercase):
6     return ''.join(random.choice(chars) for _ in range(size))",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1601,shaojianyong_wx_payment_agent,shaojianyong_wx_payment_agent/wx_pay/refund/wx_refund_query.py,49,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"48             'mch_id': wx_merchant.MCH_SPID,
49             'nonce_str': '%s%d' % (datetime.now().strftime('%Y%m%d%H%M%S%f'), random.randint(10000000, 99999999)),
50             'out_trade_no': self.order_id,",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
2471,elessarelfstone_tcomapi,elessarelfstone_tcomapi/tasks/companies.py,29,1,"""urllib3"" warnings disabled, insecure connections possible",,HIGH,,,1,dlint,dlint,DUO131,,dlint:DUO131,False
3120,raiden-network_raiden,raiden-network_raiden/raiden/transfer/mediated_transfer/initiator_manager.py,164,30,"insecure use of ""random"" module, prefer ""random.SystemRandom""",,HIGH,,,1,dlint,dlint,DUO102,,dlint:DUO102,False
3448,wadobo_congressus,wadobo_congressus/congressus/dashboard/views.py,132,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"131         for x in range(3):
132             rand.append(randint(0, 255))
133         if extra_alpha:",LOW,HIGH,,1,bandit,bandit,B311,blacklist,bandit:B311,False
3094,raiden-network_raiden,raiden-network_raiden/raiden/storage/serialization/schemas.py,1,1,"insecure use of ""random"" module, prefer ""random.SystemRandom""",,HIGH,,,1,dlint,dlint,DUO102,,dlint:DUO102,False
910,SergeyBel_cryptofield,SergeyBel_cryptofield/cryptofield/ffield/ffield.py,410,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"409     if (maxDegree < 31):
410       return random.randint(nonZero != 0,(1<<maxDegree)-1)
411     else:",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1219,kunalgupta777_pycryptokg,kunalgupta777_pycryptokg/pycryptokg/asymmetric_crypto.py,127,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"126             sum_so_far = sum(super_sequence)
127             element = random.randint(sum_so_far+1, 2*sum_so_far)
128             super_sequence.append(element)",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
669,river291_weichatpay,river291_weichatpay/lib/wxpay_data.py,84,0,Use of weak MD5 hash for security. Consider usedforsecurity=False,"83         # 签名步骤三：MD5加密
84         wx_string = hashlib.md5(wx_string.encode('utf-8')).hexdigest()
85         # 签名步骤四：所有字符转为大写",HIGH,HIGH,,2,bandit|dlint,bandit,B324,hashlib,bandit:B324|dlint:DUO130,True
3124,raiden-network_raiden,raiden-network_raiden/raiden/transfer/mediated_transfer/initiator_manager.py,421,30,"insecure use of ""random"" module, prefer ""random.SystemRandom""",,HIGH,,,1,dlint,dlint,DUO102,,dlint:DUO102,False
1114,hallgrimur1471_cryptography_exploits,hallgrimur1471_cryptography_exploits/src/drvn/cryptography_challenges/s03_c17_the_cbc_padding_oracle.py,83,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"82     def get_ciphertext(self):
83         random_secret = random.choice(self._secrets)
84         ciphertext = aes.encrypt_cbc(",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1640,teamsempo_SempoBlockchain,teamsempo_SempoBlockchain/app/server/utils/mock_data.py,152,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"151     # A fixed likelihood that this user will actually make a purchase if selected.
152     behavior['spend_probability'] = random.random()
153",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
3981,johnjosephhorton_Hagglebot,johnjosephhorton_Hagglebot/gae_upload/boto/connection.py,316,0,"The HTTPSConnection API has changed frequently with minor releases of Python. Ensure you are using the API for your version of Python securely. For example, Python 3 versions prior to 3.4.3 will not verify SSL certificates by default. See https://docs.python.org/3/library/http.client.html#http.clien",,WARNING,HIGH,,1,semgrep,semgrep,python.lang.security.audit.httpsconnection-detected.httpsconnection-detected,httpsconnection-detected,semgrep:python.lang.security.audit.httpsconnection-detected.httpsconnection-detected,False
1649,teamsempo_SempoBlockchain,teamsempo_SempoBlockchain/app/server/utils/mock_data.py,232,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"231 
232             recipient_user, _ = random.choice(users_by_location[recipient_loc])
233",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
838,Muthupandi1306_cryptopy,Muthupandi1306_cryptopy/MRT.py,59,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"58     def generate_random_prime(self):
59         value=random.randint(math.pow(10,3), math.pow(10,6))
60         iteration=20",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1590,seyijava_PaymentProcessorAPIGateway,seyijava_PaymentProcessorAPIGateway/src/services/TransactionService.py,103,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"102                   cardList = ['VISA','MASTER','AMEX','DISCOVERY']
103                   cardtype = random.choice(cardList)
104",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
917,Sidhant341_contactless-payment-system,Sidhant341_contactless-payment-system/tensorflow_yolo/yolov3/dataset.py,154,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"153     def random_crop(self, image, bboxes):
154         if random.random() < 0.5:
155             h, w, _ = image.shape",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1497,raiden-network_raiden,raiden-network_raiden/raiden/tests/unit/transfer/mediated_transfer/test_mediatorstate.py,1586,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"1585 def test_mediator_lock_expired_with_receive_lock_expired():
1586     pseudo_random_generator = random.Random()
1587",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1207,jsbitcoin_bpp-client,jsbitcoin_bpp-client/lib/pybitcointools.py,287,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"286     # Gotta be secure after that java.SecureRandom fiasco...
287     entropy = os.urandom(32)+str(random.randrange(2**256))+str(int(time.time())**7)
288     return sha256(entropy)",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1116,hallgrimur1471_cryptography_exploits,hallgrimur1471_cryptography_exploits/src/drvn/cryptography_challenges/s03_c22_crack_an_mt19937_seed.py,25,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"24     logging.info(""Waiting a bit ..."")
25     time.sleep(random.randint(5, 15))
26",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
3293,DiegoMagg_pyrecard,DiegoMagg_pyrecard/pyrecard/test/mock.py,85,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"84     '''
85     code = ''.join(choices('ABCDEF1234567890', k=10))
86     return {",LOW,HIGH,,1,bandit,bandit,B311,blacklist,bandit:B311,False
560,kellydosocorro_Cryptography-Algorithms,kellydosocorro_Cryptography-Algorithms/3DEScomPBKDF2.py,50,0,Use of insecure cipher cryptography.hazmat.primitives.ciphers.algorithms.TripleDES. Replace with a known secure cipher such as AES.,"49 def Triple_DES_ECB(chave):
50     return Cipher(algorithms.TripleDES(chave), modes.ECB(), backend=default_backend())
51",HIGH,HIGH,,2,bandit|dlint,bandit,B304,blacklist,bandit:B304|bandit:B305|dlint:DUO134,True
3982,burhan_e24PaymentPipe,burhan_e24PaymentPipe/e24PaymentPipe/e24PaymentPipe.py,160,0,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead.",,INFO,MEDIUM,,1,semgrep,semgrep,python.lang.security.audit.insecure-transport.requests.request-with-http.request-with-http,request-with-http,semgrep:python.lang.security.audit.insecure-transport.requests.request-with-http.request-with-http,False
1720,DM20911_cryptographyCipherCBC_OFB_CFB_ECB,DM20911_cryptographyCipherCBC_OFB_CFB_ECB/cryptographyCipherCBC_OFB_CFB_ECB.py,15,0,Use of insecure cipher mode cryptography.hazmat.primitives.ciphers.modes.ECB.,"14 cipherCFB = Cipher(algorithms.AES(key), modes.CFB(iv), backend=backend)
15 cipherECB = Cipher(algorithms.AES(key), modes.ECB(), backend=backend)
16",MEDIUM,HIGH,,2,bandit|dlint,bandit,B305,blacklist,bandit:B305|dlint:DUO134,True
1836,knovichikhin_psec,knovichikhin_psec/psec/aes.py,95,0,Use of insecure cipher mode cryptography.hazmat.primitives.ciphers.modes.ECB.,"94 
95     cipher = _Cipher(_algorithms.AES(key), _modes.ECB(), backend=_default_backend())
96     return cipher.encryptor().update(data)",MEDIUM,HIGH,,2,bandit|dlint,bandit,B305,blacklist,bandit:B305|dlint:DUO134,True
2435,binoymvas_payment-engine,binoymvas_payment-engine/card_crypt.py,12,1,"use of ""Crypto"" module is insecure",,HIGH,,,1,dlint,dlint,DUO133,,dlint:DUO133|dlint:DUO133,False
773,ChanMo_django-payment-cn,ChanMo_django-payment-cn/payment/models.py,35,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"34         wxa = Wxa()
35         number = '{}{}'.format(number, random.randint(1000,9999)) # 随机数
36         data = {",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
741,AustinAkerley_crypto,AustinAkerley_crypto/crypto/cryptanalysis/unit_test/test_bsgs.py,34,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"33             for j in range(1, 10):
34                 g = random.randint(2, prime-1)
35                 for i in range(1, 10):",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
2927,intelligenia_django-virtual-pos,intelligenia_django-virtual-pos/djangovirtualpos/models.py,31,1,"use of ""Crypto"" module is insecure",,HIGH,,,1,dlint,dlint,DUO133,,dlint:DUO133|dlint:DUO133,False
595,michalwerner_django-payu-payments,michalwerner_django-payu-payments/payu/api.py,31,0,Use of weak MD5 hash for security. Consider usedforsecurity=False,"30     second_md5_key = payu_settings.PAYU_SECOND_MD5_KEY.encode('utf-8')
31     expected_signature = hashlib.md5(request.body + second_md5_key).hexdigest()
32     if incoming_signature != expected_signature:",HIGH,HIGH,,2,bandit|dlint,bandit,B324,hashlib,bandit:B324|dlint:DUO130,True
299,wbond_oscrypto,wbond_oscrypto/oscrypto/_mac/trust_list.py,202,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"201         der_cert = CFHelpers.cf_data_to_bytes(data_pointer)
202         cert_hash = hashlib.sha1(der_cert).digest()
203",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
3309,HarryR_solcrypto,HarryR_solcrypto/pysolcrypto/altbn128.py,12,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"11 
12 randsn = lambda: randint(1, curve_order - 1)
13 randsp = lambda: randint(1, field_modulus - 1)",LOW,HIGH,,1,bandit,bandit,B311,blacklist,bandit:B311|bandit:B311,False
451,cuchac_thepay,cuchac_thepay/thepay/payment.py,307,0,Use of weak MD5 hash for security. Consider usedforsecurity=False,"306         # this interface is using deprecated md5 hashing
307         return hashlib.md5(params).hexdigest()
308",HIGH,HIGH,,2,bandit|dlint,bandit,B324,hashlib,bandit:B324|dlint:DUO130,True
2949,jbq_payment_paybox,jbq_payment_paybox/paybox_signature.py,6,1,"use of ""Crypto"" module is insecure",,HIGH,,,1,dlint,dlint,DUO133,,dlint:DUO133,False
1977,NataliaDeriuzhova_generate_cloud_payments_cryptogram,NataliaDeriuzhova_generate_cloud_payments_cryptogram/generate_cloud_payments_cryptogram/generate_cloud_payments_cryptogram.py,4,1,"use of ""Crypto"" module is insecure",,HIGH,,,1,dlint,dlint,DUO133,,dlint:DUO133|dlint:DUO133,False
1920,D-Thatcher_HybridCryptoSystem,D-Thatcher_HybridCryptoSystem/AsymmetricEncryption.py,1,1,"use of ""Crypto"" module is insecure",,HIGH,,,1,dlint,dlint,DUO133,,dlint:DUO133|dlint:DUO133,False
2044,Quantosec_QuantoCrypt-py,Quantosec_QuantoCrypt-py/src/QuantoCrypt/cipher.py,6,1,"use of ""Crypto"" module is insecure",,HIGH,,,1,dlint,dlint,DUO133,,dlint:DUO133,False
1616,smukhidev_python-package,smukhidev_python-package/shurjopay/shurjoPay.py,35,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"34     letters = string.ascii_lowercase
35     return ''.join(random.choice(letters) for i in range(string_length))",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
953,adrijanik_junction-mobilepay,adrijanik_junction-mobilepay/get_contacts.py,17,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"16     for i in range(0,n):
17         type_of = random.choice([0,1])
18         contact = contacts[random.choice(contacts.keys())]",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1291,mgrabovsky_cryptoverif-py-lib,mgrabovsky_cryptoverif-py-lib/wlskout/base.py,65,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"64     """"""
65     return random.choice(xs)
66",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
